row,values
0,0.8688888888888888
1,0.8688888888888888
2,0.8688888888888888
3,0.8688888888888888
4,0.8768888888888888
5,0.8688888888888888
6,0.8688888888888888
7,0.8688888888888888
8,0.8688888888888888
9,0.8688888888888888
10,0.8688888888888888
11,0.8688888888888888
12,0.8488888888888888
13,0.8688888888888888
14,0.8688888888888888
15,0.8688888888888888
16,0.8688888888888888
17,0.8688888888888888
18,0.8768888888888888
19,0.8688888888888888
20,0.8635555555555555
21,0.8688888888888888
22,0.8688888888888888
23,0.8768888888888888
24,0.8688888888888888
25,0.8688888888888888
26,0.8688888888888888
27,0.8688888888888888
28,0.8635555555555555
29,0.8688888888888888
